OpenAlex ID,ORCID,Name,Alt Names,Publications,Citations,h-index,Number of Institutions,Topic,first_names,last_name,last_init,name_raw,id,fi_ln
A5019189705,https://orcid.org/0000-0003-2432-5451,Christopher McMaster,"['C. McMaster', 'C. Mcmaster', 'Chris McMaster', 'Christopher McMaster', 'Christopher Mcmaster', 'Christopher R McMaster', 'Christopher R. McMaster']",45,499,10,16,Health Sciences,christopher,mcmaster,m,christopher mcmaster,A5019189705,c mcmaster
A5010105037,,Robline Davey,['Robline Davey'],4,0,0,3,Social Sciences,robline,davey,d,robline davey,A5010105037,r davey
A5032522288,https://orcid.org/0000-0002-3519-7849,Rickesh Patel,['Rickesh Patel'],3,58,2,6,Social Sciences,rickesh,patel,p,rickesh patel,A5032522288,r patel
A5109611455,,Makaela Prentice,"['M A Prentice', 'Makaela Prentice']",8,16,2,1,Social Sciences,makaela,prentice,p,makaela prentice,A5109611455,m prentice
A5101503710,https://orcid.org/0009-0000-7505-8969,Masoud Rafiee,['Masoud Rafiee'],3,36,2,2,Health Sciences,masoud,rafiee,r,masoud rafiee,A5101503710,m rafiee
A5109579986,,Nancy Khalil,['Nancy Khalil'],5,37,2,3,Physical Sciences,nancy,khalil,k,nancy khalil,A5109579986,n khalil
A5104015115,,MirzaFaisal Beg,"['Mirza Faisal Beg', 'MirzaFaisal Beg']",1,0,0,1,Health Sciences,mirzafaisal,beg,b,mirzafaisal beg,A5104015115,m beg
A5100494467,,Zana Nicolaou,['Zana Nicolaou'],1,0,0,1,Social Sciences,zana,nicolaou,n,zana nicolaou,A5100494467,z nicolaou
A5101428943,https://orcid.org/0000-0002-0236-9683,Aditi Jain,"['Aditi Jain', 'JAIN, ADITI']",23,86,5,10,Health Sciences,aditi,jain,j,aditi jain,A5101428943,a jain
A5111115981,https://orcid.org/0000-0002-9506-1695,Loretta Fung,"['Fung, Loretta', 'L. Fung', 'LORETTA FUNG', 'Loretta Fung']",28,678,10,5,Social Sciences,loretta,fung,f,loretta fung,A5111115981,l fung
A5041466014,https://orcid.org/0000-0001-6815-2391,Lucy Le Mare,"['Le Mare, Lucy', 'Lucy Le Mare']",24,1079,15,2,Social Sciences,lucy le,mare,m,lucy le mare,A5041466014,l mare
A5107624137,,Amanjot Grewal,"['Amanjot Grewal', 'Grewal, Amanjot']",3,0,0,1,Physical Sciences,amanjot,grewal,g,amanjot grewal,A5107624137,a grewal
A5100615641,https://orcid.org/0000-0002-3784-1060,Junwoo Kim,"['Jun-Woo Kim', 'Junwoo Kim']",64,351,10,14,Physical Sciences,junwoo,kim,k,junwoo kim,A5100615641,j kim
A5025532912,,Ghazal Saheb Jam,['Ghazal Saheb Jam'],1,11,1,1,Social Sciences,ghazal saheb,jam,j,ghazal saheb jam,A5025532912,g jam
A5101738811,https://orcid.org/0000-0002-7310-8608,Zhenyu Cheryl Qian,"['Cheryl Qian', 'Cheryl Z Qian', 'Cheryl Z. Qian', 'Cheryl Zhenyu Qian', 'Zhenyu Cheryl Qian', 'Zhenyu Qian']",95,522,12,13,Physical Sciences,zhenyu cheryl,qian,q,zhenyu cheryl qian,A5101738811,z qian
A5110301419,,Biruté M. F. Galdikas,"['B. Galdikas', 'B. M. F. GALDIKAS', 'B. M. F. Galdikas', 'B.M.F. Galdikas', 'Birute Galdikas', 'Birute M. F. Galdikas', 'Birute M. Galdikas', 'Birute M.F. Galdikas', 'Biruté Galdikas', 'Biruté M. F. Galdikas', 'Biruté M.F. Galdikas', 'Galdikas, Biruté M. F.', 'J Froehlich']",66,3498,28,8,Social Sciences,biruté m. f.,galdikas,g,biruté m. f. galdikas,A5110301419,b galdikas
A5003414139,,Marianne Jacquet,"['M. Pierre A. Jacquet', 'Marianne Jacquet']",45,256,9,5,Social Sciences,marianne,jacquet,j,marianne jacquet,A5003414139,m jacquet
A5022871139,,Glenys M. Webster,"['G Webster', 'Glenys M. Webster', 'Glenys Webster', 'Glenys Webster*', 'Webster, Glenys Muriel']",63,3978,35,6,Physical Sciences,glenys m.,webster,w,glenys m. webster,A5022871139,g webster
A5088639771,,L. K. Hilton,['L. K. Hilton'],1,0,0,1,Health Sciences,l. k.,hilton,h,l. k. hilton,A5088639771,l hilton
A5109045939,,Gillian Russell,"['G. J. Russell', 'G.J. Russell', 'GILLIAN RUSSELL', 'Gillian Russell']",19,205,5,8,Social Sciences,gillian,russell,r,gillian russell,A5109045939,g russell
A5138147120,https://orcid.org/0009-0005-1484-5703,Andrew Gardener,"['Andrew Gardener', 'Gardener, Andrew']",2,0,0,1,Social Sciences,andrew,gardener,g,andrew gardener,A5138147120,a gardener
A5085224403,,Steven Nuss,"['Nuss, Steven', 'Steven Nuss']",4,21,2,1,Social Sciences,steven,nuss,n,steven nuss,A5085224403,s nuss
A5088579911,https://orcid.org/0000-0001-5730-6498,Eric Y. Mah,"['Eric Mah', 'Eric Y Mah', 'Eric Y. Mah', 'Mah, Eric', 'Mah, Eric Y']",40,145,6,4,Social Sciences,eric y.,mah,m,eric y. mah,A5088579911,e mah
A5066969715,,Scott Bernard,"['Scott A. Bernard', 'Scott Bernard']",12,120,4,5,Social Sciences,scott,bernard,b,scott bernard,A5066969715,s bernard
A5051625020,,Brian Freer,"['Brian Freer', 'Freer, Brian']",8,58,3,6,Social Sciences,brian,freer,f,brian freer,A5051625020,b freer
A5093029619,https://orcid.org/0009-0007-0755-4259,Brittany Skov,"['B. Skov', 'Brittany  Catharina Skov', 'Brittany Skov']",7,18,2,3,Social Sciences,brittany,skov,s,brittany skov,A5093029619,b skov
A5065312527,https://orcid.org/0000-0001-6143-7888,Mahmoud Alashi,"['Mahmoud Al Ashi', 'Mahmoud Alashi']",10,75,4,2,Physical Sciences,mahmoud,alashi,a,mahmoud alashi,A5065312527,m alashi
A5066779521,,Deb Connolly,['Deb Connolly'],1,6,1,1,Social Sciences,deb,connolly,c,deb connolly,A5066779521,d connolly
A5106863180,,Claire Shapton,['Claire Shapton'],1,2,1,1,Social Sciences,claire,shapton,s,claire shapton,A5106863180,c shapton
A5112862217,,Card Kiffer,['Card Kiffer'],1,1,1,1,Social Sciences,card,kiffer,k,card kiffer,A5112862217,c kiffer
A5062162771,,Zohreh Dehghani Champiri,"['Z Dehghani Champiri', 'Zohreh Champiri', 'Zohreh D. Champiri', 'Zohreh Dehghani Champiri']",10,219,4,4,Physical Sciences,zohreh dehghani,champiri,c,zohreh dehghani champiri,A5062162771,z champiri
A5029384322,https://orcid.org/0000-0001-5250-7127,Hadi Balouei Jamkhaneh,['Hadi Balouei Jamkhaneh'],46,473,11,6,Social Sciences,hadi balouei,jamkhaneh,j,hadi balouei jamkhaneh,A5029384322,h jamkhaneh
A5046714003,https://orcid.org/0000-0002-3358-0043,Robert Laxdal,"['Laxdal, R', 'Laxdal, R E', 'Laxdal, R.', 'Laxdal, R. E.', 'Laxdal, Robert', 'Laxdal, Robert E.', 'R E Laxdal', 'R Laxdal', 'R. E. Laxdal', 'R. E. Laxdal R. E. Laxdal', 'R. Laxdal', 'R.E. Laxdal', 'R.\u2009E. Laxdal', 'Robert E Laxdal', 'Robert E. Laxdal', 'Robert Laxdal']",250,918,15,9,Physical Sciences,robert,laxdal,l,robert laxdal,A5046714003,r laxdal
A5029138466,https://orcid.org/0000-0001-6757-0129,Lea Antesz,['Lea Antesz'],1,0,0,2,Physical Sciences,lea,antesz,a,lea antesz,A5029138466,l antesz
A5058139207,https://orcid.org/0000-0002-8291-5233,Nicolás Salcedo-Porras,"['Nicolas Salcedo-Porras', 'Nicolás Salcedo', 'Nicolás Salcedo-Porras']",10,185,6,3,Life Sciences,nicolás,salcedo-porras,s,nicolás salcedo-porras,A5058139207,n salcedo-porras
A5109758900,,SP Cox,['SP Cox'],3,27,2,2,Physical Sciences,sp,cox,c,sp cox,A5109758900,s cox
A5059252983,,Nicole Kirsh,['Nicole Kirsh'],1,0,0,1,Health Sciences,nicole,kirsh,k,nicole kirsh,A5059252983,n kirsh
A5071800035,https://orcid.org/0000-0001-9189-967X,Florence Ashley,"['F. Ashley', 'Florence Ashley']",72,1927,23,11,Social Sciences,florence,ashley,a,florence ashley,A5071800035,f ashley
A5017248675,,Ignacio Calderon de la Barca,['Ignacio Calderon de la Barca'],1,28,1,2,Physical Sciences,ignacio calderon de la,barca,b,ignacio calderon de la barca,A5017248675,i barca
A5077892929,https://orcid.org/0009-0002-2194-3625,Deniz Ugur,['Deniz Ugur'],11,49,4,2,Physical Sciences,deniz,ugur,u,deniz ugur,A5077892929,d ugur
A5086371059,,Patrick M. Ritchie,"['Patrick  M. Ritchie', 'Patrick M. Ritchie']",1,1,1,1,Social Sciences,patrick m.,ritchie,r,patrick m. ritchie,A5086371059,p ritchie
A5025923486,,Douglas W. Allen,"['Allen, Douglas W.', 'D ALLEN', 'D Allen', 'DOUGLAS ALLEN', 'DOUGLAS W. ALLEN', 'Douglas Allen', 'Douglas W Allen', 'Douglas W. Allen']",50,1408,16,9,Life Sciences,douglas w.,allen,a,douglas w. allen,A5025923486,d allen
A5125911757,,Chelsea J. Little,"['Chelsea J. Little', 'Little, Chelsea J.']",3,0,0,1,,chelsea j.,little,l,chelsea j. little,A5125911757,c little
A5014002771,https://orcid.org/0000-0002-1924-4721,Rackeb Tesfaye,"['Lee, Kelley', 'R Tesfaye', 'Rackeb Tesfaye', 'Tesfaye R', 'Tesfaye, Rackeb']",28,277,8,4,Social Sciences,rackeb,tesfaye,t,rackeb tesfaye,A5014002771,r tesfaye
A5016377628,https://orcid.org/0000-0002-4810-0495,Michael J. Bradford,"['Bradford, Michael J.', 'M J Bradford', 'M. Bradford', 'M. J. Bradford', 'M.J. Bradford', 'MICHAEL J BRADFORD', 'MICHAEL J. BRADFORD', 'Michael Bradford', 'Michael J Bradford', 'Michael J. Bradford']",121,3327,34,16,Physical Sciences,michael j.,bradford,b,michael j. bradford,A5016377628,m bradford
A5093389965,,Mikaela V. Engracia,"['Mikaela Engracia', 'Mikaela V. Engracia']",2,1,1,2,Physical Sciences,mikaela v.,engracia,e,mikaela v. engracia,A5093389965,m engracia
A5015684951,,Amal Ghazal,"['Amal Ghazal', 'Amal Ghazal أمل غزال', 'Amal N Ghazal', 'Amal N. Ghazal', 'GHAZAL, AMAL', 'Ghazal, Amal Nadim.']",30,190,5,2,Social Sciences,amal,ghazal,g,amal ghazal,A5015684951,a ghazal
A5073664466,https://orcid.org/0000-0003-3908-9834,Gerard Docherty,"['Docherty, Gerard', 'Docherty, Gerard J', 'G DOCHERTY', 'G. Docherty', 'G. J. Docherty', 'GERARD J. DOCHERTY', 'Gerard Docherty', 'Gerard J. Docherty', 'Gerrard Docherty', 'Gerry Docherty']",76,3347,25,17,Social Sciences,gerard,docherty,d,gerard docherty,A5073664466,g docherty
A5101964988,,David Alexander,"['Alexander, David', 'David Alexander']",15,48,4,4,Social Sciences,david,alexander,a,david alexander,A5101964988,d alexander
A5070457971,,Jonathan Halter,"['Halter, Jonathan', 'J Halter', 'J M Halter', 'J. Halter', 'J. M. Halter', 'Jonathan Halter']",34,247,8,7,Physical Sciences,jonathan,halter,h,jonathan halter,A5070457971,j halter
A5101371170,,Shujian Jin,"['Jin, Shujian', 'Shujian Jin']",2,0,0,1,Life Sciences,shujian,jin,j,shujian jin,A5101371170,s jin
A5078044716,,Brian R. Gordon,"['B Gordon', 'B. Gordon', 'Brian Gordon', 'Brian R Gordon', 'Brian R. Gordon']",19,516,5,4,Social Sciences,brian r.,gordon,g,brian r. gordon,A5078044716,b gordon
A5018170382,,SC Anderson,['SC Anderson'],4,44,3,3,Physical Sciences,sc,anderson,a,sc anderson,A5018170382,s anderson
A5056468452,https://orcid.org/0000-0003-2774-4395,Megan Barker,"['Barker, Megan', 'M Barker', 'Megan Barker', 'Megan K. Barker', 'Megan Kayte Barker']",22,523,9,8,Social Sciences,megan,barker,b,megan barker,A5056468452,m barker
A5104209233,,Shanhui Qiu,['Shanhui Qiu'],1,13,1,1,Physical Sciences,shanhui,qiu,q,shanhui qiu,A5104209233,s qiu
A5113986242,,Tianbu Wu,['Tianbu Wu'],1,2,1,2,Life Sciences,tianbu,wu,w,tianbu wu,A5113986242,t wu
A5025294763,https://orcid.org/0009-0007-4003-8045,Karsten Jedamzik,"['Jedamzik K.', 'Jedamzik, K', 'Jedamzik, K.', 'Jedamzik, Karsten', 'K Jedamzik', 'K. JEDAMZIK', 'K. Jedamzik', 'KARSTEN JEDAMZIK', 'Karsten Jedamzik', 'Karsten Jedamzikb']",105,7679,40,14,Physical Sciences,karsten,jedamzik,j,karsten jedamzik,A5025294763,k jedamzik
A5026811404,,Tristan Thrush,"['David Adelani', 'Newsha Ardalani', 'Thrush, Tristan', 'Tristan Thrush']",45,898,14,10,Physical Sciences,tristan,thrush,t,tristan thrush,A5026811404,t thrush
A5065127982,,Jamie Thomas‐Pavanel,"['Jamie Thomas-Pavanel', 'Jamie Thomas‐Pavanel']",11,314,5,3,Social Sciences,jamie,thomas‐pavanel,t,jamie thomas‐pavanel,A5065127982,j thomas‐pavanel
A5039104542,,Kristen J. Kong,['Kristen J. Kong'],1,1,1,1,Life Sciences,kristen j.,kong,k,kristen j. kong,A5039104542,k kong
A5099436668,,Rebekah Domingo,['Rebekah Domingo'],1,0,0,1,Social Sciences,rebekah,domingo,d,rebekah domingo,A5099436668,r domingo
A5119422241,,Felicity Fu,['Felicity Fu'],1,0,0,1,Social Sciences,felicity,fu,f,felicity fu,A5119422241,f fu
A5025114845,,Leyao Lin,['Leyao Lin'],4,0,0,3,Physical Sciences,leyao,lin,l,leyao lin,A5025114845,l lin
A5033332676,,Tomas Bourassa,['Tomas Bourassa'],1,13,1,1,Physical Sciences,tomas,bourassa,b,tomas bourassa,A5033332676,t bourassa
A5093865082,,Am Johal,['Am Johal'],15,0,0,2,Social Sciences,am,johal,j,am johal,A5093865082,a johal
A5001082639,,Luna K.C.,"['K C Luna', 'K.C. Luna', 'Luna K C', 'Luna K. C.', 'Luna K.C.', 'Luna K\xa0C']",18,215,8,6,Social Sciences,luna,k.c.,k,luna k.c.,A5001082639,l k.c.
A5102554945,,Yaze Sun,['Yaze Sun'],1,0,0,1,Social Sciences,yaze,sun,s,yaze sun,A5102554945,y sun
A5138711974,,Robert Anderson,['Robert Anderson'],4,0,0,1,Social Sciences,robert,anderson,a,robert anderson,A5138711974,r anderson
A5063297401,,Anita Tino,"['A Tino', 'A. Tino', 'Anita Tino']",19,78,5,4,Physical Sciences,anita,tino,t,anita tino,A5063297401,a tino
A5050272578,https://orcid.org/0000-0002-7013-1482,Jeffrey B. Joy,"['J. B. Joy', 'J. Joy', 'J.B. Joy', 'Jeffrey B Joy', 'Jeffrey B. Joy', 'Jeffrey Joy', 'Jeffrey\xa0B. Joy', 'Joy, Jeffrey', 'Joy, Jeffrey B', 'Joy, Jeffrey B.']",112,8059,30,12,Life Sciences,jeffrey b.,joy,j,jeffrey b. joy,A5050272578,j joy
A5089196349,https://orcid.org/0000-0003-1882-8132,Shahzad Ghanbarian,"['S Ghanbarian', 'S. Ghanbarian', 'Shahzad Ghanbarian']",16,141,5,9,Health Sciences,shahzad,ghanbarian,g,shahzad ghanbarian,A5089196349,s ghanbarian
A5099593964,,Brian Hayden,['Brian Hayden'],1,0,0,2,Life Sciences,brian,hayden,h,brian hayden,A5099593964,b hayden
A5114055326,,M.N. Prentice,"['M. N. Prentice', 'M.N. Prentice', 'Makaela Prentice']",8,281,6,6,Physical Sciences,m.n.,prentice,p,m.n. prentice,A5114055326,m prentice
A5032627041,,James E. Marcia,"['J. E. Marcia', 'J. Marcia', 'J.E. Marcia', 'James E Marcia', 'James E. Marcia', 'James Marcia']",84,11944,40,4,Social Sciences,james e.,marcia,m,james e. marcia,A5032627041,j marcia
A5036006797,,Sikandir Aftab,['Sikandir Aftab'],1,38,1,1,Physical Sciences,sikandir,aftab,a,sikandir aftab,A5036006797,s aftab
A5019334129,,Grace Mwashigadi,"['Grace M Mwashigadi', 'Grace M. Mwashigadi', 'Grace Mwashigadi', 'Mwashigadi, Grace']",30,341,10,12,Social Sciences,grace,mwashigadi,m,grace mwashigadi,A5019334129,g mwashigadi
A5102673643,,Alexander Beyer,['Alexander Beyer'],5,36,1,3,Social Sciences,alexander,beyer,b,alexander beyer,A5102673643,a beyer
A5100568021,,Ziyu Guo,"['Guo Ziyu', 'Guo, Ziyu', 'Ziyu (Zoe) Guo', 'Ziyu Guo']",4,6,1,3,Social Sciences,ziyu,guo,g,ziyu guo,A5100568021,z guo
A5099058488,,Gahyun Son,['Gahyun Son'],1,1,1,1,Physical Sciences,gahyun,son,s,gahyun son,A5099058488,g son
A5114958229,https://orcid.org/0009-0004-4443-6161,Jonathan Posada Loaiza,['Jonathan Posada Loaiza'],1,2,1,1,Physical Sciences,jonathan posada,loaiza,l,jonathan posada loaiza,A5114958229,j loaiza
A5092117482,,Ruth Ormiston,"['Ormiston, Ruth', 'Ruth Ormiston']",3,1,1,1,Physical Sciences,ruth,ormiston,o,ruth ormiston,A5092117482,r ormiston
A5106945613,,Jeffrey A. van Santen,['Jeffrey A. van Santen'],1,390,1,1,Life Sciences,jeffrey a. van,santen,s,jeffrey a. van santen,A5106945613,j santen
A5006446293,,Tamila L. McMullan,['Tamila L. McMullan'],1,1,1,1,Social Sciences,tamila l.,mcmullan,m,tamila l. mcmullan,A5006446293,t mcmullan
A5046405628,https://orcid.org/0000-0003-3723-3177,Melissa B. Glier,"['Glier, Melissa Beth', 'M.B. Glier', 'MB Glier', 'Melissa B Glier', 'Melissa B. Glier', 'Melissa Glier']",29,522,12,6,Health Sciences,melissa b.,glier,g,melissa b. glier,A5046405628,m glier
A5101902534,https://orcid.org/0000-0002-8307-021X,Ke Wang,"['Ke Wang', 'Ke Wang -', 'Wang Ke', 'Wang, Ke', 'Xiangyang Wu']",34,2663,14,11,Physical Sciences,ke,wang,w,ke wang,A5101902534,k wang
A5109355143,,Vicki L. Marlatt,"['V. L. Marlatt', 'V.L. Marlatt', 'Vicki L. Marlatt', 'Vicki Marlatt']",21,790,13,5,Life Sciences,vicki l.,marlatt,m,vicki l. marlatt,A5109355143,v marlatt
A5012731211,https://orcid.org/0009-0001-1549-8409,M Muhammad,"['M Muhammad', 'Mahmud Muhammad', 'Mubarak Muhammad', 'Muhammad, M.J.']",7,15,3,2,Physical Sciences,m,muhammad,m,m muhammad,A5012731211,m muhammad
A5023834485,https://orcid.org/0000-0001-7428-0461,Emillie de Keulenaar,"['Emillie De Keulenaar', 'Emillie V. de Keulenaar', 'Emillie de Keulenaar']",21,131,6,5,Social Sciences,emillie de,keulenaar,k,emillie de keulenaar,A5023834485,e keulenaar
A5033694856,https://orcid.org/0000-0001-8470-6833,Mohammad Mahdavian,"['Bahram Ramezanzadeh', 'M.  M. Mahdavian', 'M. M. Mahdavian', 'M. Mahdavian', 'M. Mahdavian A.', 'M.M. Mahdavian', 'Mahdavian, M.', 'Mahdavian, Mohammad', 'Mohammad Mahdavian', 'Mohammad Mahdavian-Ahadi']",290,15561,69,14,Physical Sciences,mohammad,mahdavian,m,mohammad mahdavian,A5033694856,m mahdavian
A5110810484,,W. A. Cupples,"['W A Cupples', 'W Cupples', 'W. A. Cupples', 'W. CUPPLES', 'W. Cupples', 'W.A. Cupples', 'Will A Cupples', 'Will A. Cupples', 'Will Cupples']",40,975,16,8,Health Sciences,w. a.,cupples,c,w. a. cupples,A5110810484,w cupples
A5024236031,https://orcid.org/0000-0001-5637-9513,Karim M. Abadir,"['Abadir Karim M.', 'Abadir, Karim', 'Abadir, Karim M.', 'Abadir, Karim, M.', 'K M Abadir', 'K.M. Abadir', 'Karim Abadir', 'Karim M Abadir', 'Karim M. Abadir', 'Karim Maher Abadir']",166,1548,20,15,Social Sciences,karim m.,abadir,a,karim m. abadir,A5024236031,k abadir
A5035220166,https://orcid.org/0000-0003-1389-7921,Janelle Jenstad,"['JANELLE JENSTAD', 'Janelle Day Jenstad', 'Janelle Jenstad', 'Jenstad, Janelle']",35,36,3,4,Social Sciences,janelle,jenstad,j,janelle jenstad,A5035220166,j jenstad
A5034355956,,Maria Juanita Mora,['Maria Juanita Mora'],1,0,0,1,Health Sciences,maria juanita,mora,m,maria juanita mora,A5034355956,m mora
A5003592328,,Deborah Harford,['Deborah Harford'],13,287,6,1,Social Sciences,deborah,harford,h,deborah harford,A5003592328,d harford
A5025399630,https://orcid.org/0000-0002-1764-1467,Christina Stoiber,"['C. Stoiber', 'Christina Stoiber', 'Stoiber, Christina']",42,311,11,14,Physical Sciences,christina,stoiber,s,christina stoiber,A5025399630,c stoiber
A5044982519,,Albert Adserias,['Albert Adserias'],2,0,0,1,Physical Sciences,albert,adserias,a,albert adserias,A5044982519,a adserias
A5080809971,,Marzieh Alishahi,['Marzieh Alishahi'],11,53,4,3,Physical Sciences,marzieh,alishahi,a,marzieh alishahi,A5080809971,m alishahi
A5114186747,,April Houweling,['April Houweling'],3,2,1,2,Life Sciences,april,houweling,h,april houweling,A5114186747,a houweling
A5083139109,,Kamyar Razavi,"['Kamyar Razavi', 'Razavi, Kamyar']",10,0,0,2,Social Sciences,kamyar,razavi,r,kamyar razavi,A5083139109,k razavi
A5088156087,,Stewart Prest,"['Prest, Stewart', 'Stewart Prest']",36,304,7,3,Social Sciences,stewart,prest,p,stewart prest,A5088156087,s prest
A5102830539,https://orcid.org/0000-0002-3001-7538,B. Minh,"['B. Minh', 'Bui Quang Minh', 'Bui, Minh', 'Bùi Quang Minh', 'Minh Bui', 'Minh Q. Bui', 'Minh, Bui Quang', 'Quang Minh Bui']",18,200,7,9,Physical Sciences,b.,minh,m,b. minh,A5102830539,b minh
A5048441271,https://orcid.org/0000-0002-4653-525X,Juan Nicolás Peña-Sánchez,"['J -N Pena-Sanchez', 'J N Peña-Sánchez', 'J Pena-Sanchez', 'J Peña-Sánchez', 'J.N. Peña-Sánchez', 'Juan Nicolas Pena-Sanchez', 'Juan Nicolas Peña-Sánchez', 'Juan Nicolás Peña Sánchez', 'Juan Nicolás Peña-Sánchez', 'Juan-Nicolas Pena-Sanchez', 'Juan-Nicolás Peña-Sánchez', 'Juan‐Nicolás Peña‐Sánchez']",128,1880,22,16,Life Sciences,juan nicolás,peña-sánchez,p,juan nicolás peña-sánchez,A5048441271,j peña-sánchez
A5079206065,https://orcid.org/0000-0003-2684-7560,Sterling Ray,['Sterling Ray'],2,4,1,1,Social Sciences,sterling,ray,r,sterling ray,A5079206065,s ray
A5118116196,,Laurens Bosman,['Laurens Bosman'],1,0,0,1,Social Sciences,laurens,bosman,b,laurens bosman,A5118116196,l bosman
A5007023601,https://orcid.org/0000-0003-4854-2725,Zili Yi,"['Yi, Zili', 'Zili Yi']",39,2958,8,10,Physical Sciences,zili,yi,y,zili yi,A5007023601,z yi
A5061843952,https://orcid.org/0000-0002-9773-8030,A.M. Haiblen,"['A M Haiblen', 'A. Haiblen', 'A. M. Haiblen', 'A.M Haiblen', 'A.M. Haiblen', 'Anna M. Haiblen', 'Haiblen, Anna Macdonald']",11,21,3,4,Physical Sciences,a.m.,haiblen,h,a.m. haiblen,A5061843952,a haiblen
A5101097235,,Zhang Yanshu,"['Yanshu Zhang', 'Zhang Yanshu', 'Zhang, Yanshu']",11,10,1,3,Physical Sciences,zhang,yanshu,y,zhang yanshu,A5101097235,z yanshu
A5020892699,https://orcid.org/0000-0002-8822-6789,Jennifer Zerkee,"['Jennifer Zerkee', 'Jennifer Zerkee, Stephanie Savage', 'Zerkee, Jennifer']",20,15,2,1,Social Sciences,jennifer,zerkee,z,jennifer zerkee,A5020892699,j zerkee
A5078934712,,Zhang Xueying,"['Xueying Zhang', 'Zhang Xueying']",6,12,1,3,Social Sciences,zhang,xueying,x,zhang xueying,A5078934712,z xueying
A5019624692,,Daniel King,"['D.G. King', 'Daniel King']",2,37,1,2,Life Sciences,daniel,king,k,daniel king,A5019624692,d king
A5041495322,https://orcid.org/0000-0002-3772-5588,Katarzyna Zatońska,"['K Zatonska', 'K Zatońska', 'K. Zatonska', 'K. Zatońska', 'Katarzyna Zatonska', 'Katarzyna Zatońska', 'Koon Teo', 'Raman Kutty', 'W Zatonski', 'Zatońska, Katarzyna']",177,15222,41,14,Health Sciences,katarzyna,zatońska,z,katarzyna zatońska,A5041495322,k zatońska
A5053111557,https://orcid.org/0000-0002-8127-2643,Farinaz Safavi,['Farinaz Safavi'],39,2396,17,20,Health Sciences,farinaz,safavi,s,farinaz safavi,A5053111557,f safavi
A5061294801,,Robert Manery,['Robert Manery'],2,6,1,1,Social Sciences,robert,manery,m,robert manery,A5061294801,r manery
A5011198718,,Morgan Braglewicz,['Morgan Braglewicz'],3,43,2,1,Physical Sciences,morgan,braglewicz,b,morgan braglewicz,A5011198718,m braglewicz
A5044064540,,Aman Dheri,"['A Dheri', 'Aman Dheri', 'Aman K Dheri', 'Aman K. Dheri', 'Dheri, Aman']",9,159,5,7,Physical Sciences,aman,dheri,d,aman dheri,A5044064540,a dheri
A5011812189,,Arun Rodrigues,"['A. F. Rodrigues', 'A. Rodrigues', 'A.F. Rodrigues', 'Arun F Rodrigues', 'Arun F. Rodrigues', 'Arun Rodrigues', 'Gutierrez', 'RODRIGUES, ARUN', 'Rodrigues, Arun', 'Rodrigues, Arun F.', 'Rodrigues, Arun F.; Cook, Jeanine; Hammond, Simon David; Hemmert, Karl Scott', 'Rodrigues, Arun F.; Donofrio, David', 'Rodrigues, Arun F.; Jayaraj, Jagan; Hammond, Simon David; Voskuilen, Gwendolyn Renae', 'Rodrigues, Arun F.; Moore, Branden J.', 'Rodrigues, Arun F.; Moore, Branden J.; Hammond, Simon David; Hemmert, Karl Scott; Voskuilen, Gwendolyn Renae', 'Rodrigues, Arun F.; Voskuilen, Gwendolyn Renae; Hammond, Simon David']",106,1234,17,9,Physical Sciences,arun,rodrigues,r,arun rodrigues,A5011812189,a rodrigues
A5099161400,,Allen Tung,['Allen Tung'],1,0,0,3,Social Sciences,allen,tung,t,allen tung,A5099161400,a tung
A5001547040,https://orcid.org/0000-0002-2331-5991,Daniel Daly‐Grafstein,"['Daly-Grafstein, Daniel', 'Daniel Daly-Grafstein', 'Daniel Daly‐Grafstein']",29,226,7,14,Health Sciences,daniel,daly‐grafstein,d,daniel daly‐grafstein,A5001547040,d daly‐grafstein
A5031598855,https://orcid.org/0000-0001-5214-4776,Kate Smolina,"['K Smolina', 'K. Smolina', 'Kate Smolina', 'Smolina, Kate']",68,2194,23,19,Health Sciences,kate,smolina,s,kate smolina,A5031598855,k smolina
